ax,ay,az,rx,ry,rz,label

2.379028,2.071533,2.608643,294.262695,-60.773926,161.347046,1

0.921143,1.439453,1.259521,74.475098,64.775391,-8.452759,0

0.943481,0.203369,0.686279,1.416016,110.551758,-15.960083,0

0.220825,-0.091919,0.136230,20.092773,127.641602,63.995972,0

0.438354,0.141724,0.249023,17.590332,141.496582,28.656616,0

0.932739,0.288818,0.027466,-9.631348,103.166504,-10.650024,0

0.959595,0.234131,0.530884,58.666992,-44.538574,-78.276978,0

0.998901,-0.037964,0.598877,-47.717285,-9.077148,-63.628540,0

0.899414,0.095825,0.227539,-49.060059,35.478516,-17.424927,0

0.864868,0.119873,0.233276,-17.504883,-21.162109,-1.250610,0

0.810181,0.190918,0.484741,27.844238,-39.350586,16.510620,0

0.729126,0.374634,0.569580,18.933105,-34.040527,21.637573,0

0.905884,0.312744,0.593750,14.050293,-42.341309,-0.640259,0

0.868164,0.412842,0.669434,20.764160,-37.946777,19.379272,0

0.790039,0.401367,0.618408,26.379395,-16.157227,9.857788,0

0.769287,0.418213,0.680054,36.572266,-9.321289,13.825073,0

0.772095,0.458740,0.610107,30.346680,13.811035,-7.598267,0

0.836914,0.292358,0.508179,27.233887,5.266113,-15.654907,0

0.935303,0.232300,0.440063,35.107422,16.618652,-8.086548,0

0.866089,0.265015,0.414062,42.431641,19.731445,10.529175,0

0.866455,0.295166,0.450195,26.806641,16.862793,17.548218,0

0.897095,0.241089,0.378174,-0.781250,2.946777,11.505737,0

0.732544,0.208008,0.282349,-11.462402,-2.485352,17.304077,0

0.472900,0.458008,0.376465,-1.086426,-10.297852,-13.274536,0

0.348022,0.384399,0.457397,-99.230957,-26.350098,-74.004517,1

0.223633,1.066650,0.837646,-128.771973,-8.039551,-83.892212,1

0.306152,1.196533,1.012451,-126.452637,26.445312,-126.067505,1

0.754150,1.683228,2.265137,-103.320312,27.055664,-135.344849,1

1.447998,2.016724,3.262085,-24.340820,132.402344,-149.993286,1

2.248169,1.778931,2.837036,-83.911133,164.995117,-127.288208,1

1.709717,1.043701,2.015015,-38.317871,202.043457,-89.568481,1

1.195312,0.616455,1.365479,-6.823730,245.500488,-91.582642,1

0.994263,0.300171,0.721802,-34.228516,252.397461,-95.122681,1

1.644531,0.102417,0.994263,46.582031,257.463379,-124.236450,1

1.513184,-0.037231,0.906250,-28.369141,261.430664,-123.381958,1

1.498657,0.048462,0.623291,15.270996,283.464355,-84.868774,1

1.349243,0.521973,0.699463,-56.933594,245.927734,-172.698364,1

1.263672,0.119019,-0.419312,-92.028809,147.233887,-122.893677,1

0.176147,0.183228,-1.839966,-72.863770,90.227051,-112.029419,1

-0.842285,-0.776733,-3.997559,-108.630371,-28.364258,-86.089478,1

-1.629272,-0.927979,-3.756836,-118.762207,-144.453125,33.722534,1

-0.750366,0.141846,-2.971069,-29.162598,-144.819336,102.875366,1

1.888428,0.746704,-0.477905,61.657715,-250.776367,92.011108,1

1.800781,0.665649,1.338989,22.839355,-221.662598,65.277710,1

1.525513,0.031860,0.447754,-8.349609,-227.033691,60.333862,1

1.595215,0.033569,0.618896,52.563477,-287.397461,49.957886,1

1.858887,-0.065063,0.777832,18.017578,-381.635742,27.313843,1

1.642212,0.052856,0.981689,26.440430,-342.817383,71.381226,1

1.738403,-0.353760,1.368164,-19.702148,-316.877441,43.915405,1

2.132812,0.190918,1.466919,-28.125000,-332.990723,64.728394,1

3.385742,0.721558,2.029053,33.215332,-269.147949,15.778198,1

3.794678,1.586182,2.785645,178.906250,-181.562500,-41.045532,0

1.782471,1.407959,3.102417,126.965332,-32.575684,96.222534,0

0.597168,1.078491,1.601440,28.698730,132.768555,-33.782349,0

0.852295,-0.063843,0.536865,43.896484,156.145020,-6.865845,0

0.651001,0.075317,0.284912,12.829590,160.295410,18.829956,0

0.777710,-0.015259,0.127808,53.417969,154.680176,6.073608,0

0.883667,0.072144,0.082153,18.017578,128.312988,18.707886,0

0.965088,0.130249,0.082642,0.439453,88.090820,-4.119263,0

0.988403,0.085327,0.233643,-16.345215,50.859375,-20.964966,0

0.940063,-0.006714,0.265259,-37.402344,-19.270020,-8.574829,0

0.805054,0.137085,0.420044,-5.847168,-36.115723,19.074097,0

0.700317,0.172241,0.486572,-12.133789,-52.167969,9.430542,0

0.722778,0.158447,0.558594,13.623047,-50.703125,21.576538,0

0.749146,0.230713,0.558594,13.134766,-56.745605,29.999390,0

0.819092,0.392334,0.625366,30.773926,-57.233887,23.529663,0

0.984497,0.430054,0.645630,54.028320,-68.220215,17.853394,0

0.920410,0.395020,0.680786,36.999512,-58.149414,6.195679,0

0.625854,0.514404,0.725464,27.783203,-35.017090,9.308472,0

0.379517,0.286011,0.456055,-1.757812,2.702637,-6.804810,0

0.247925,0.274292,0.315308,-14.147949,14.909668,-10.711060,0

0.659668,0.103882,0.134644,-3.771973,-0.654297,-22.673950,0

0.926392,0.243896,0.259033,-31.359863,-23.359375,-30.181274,0

1.781616,1.321655,0.951660,42.248535,-44.355469,-14.434204,1

2.212769,2.876099,2.433960,-145.556641,-56.867676,-152.434692,1

2.163452,1.826660,2.992554,-99.658203,92.485352,-115.691528,1

1.884766,1.060669,2.231567,-109.057617,216.325684,-110.015259,1

1.660400,0.590454,1.403320,-85.009766,330.888672,-96.465454,1

2.081787,0.289551,1.052124,-41.552734,382.890625,-110.442505,1

2.235474,0.115356,1.055786,-7.373047,362.565918,-137.725220,1

1.982666,-0.095825,0.841919,-26.904297,348.833008,-136.382446,1

1.629883,0.187256,0.639404,17.285156,318.986816,-127.654419,1

1.538696,0.493408,0.842896,70.751953,258.745117,-161.773071,1

0.985718,0.405151,-0.337402,68.127441,181.230469,-171.965942,1

0.365845,-1.131104,-3.404785,-186.938477,64.165039,-176.726685,1

-0.684082,-2.060303,-3.997559,-71.398926,6.608887,18.402710,1

-0.031616,-0.866455,-2.761719,-55.529785,-118.391113,145.905151,1

1.051514,0.737915,0.005615,-44.909668,-191.206055,187.286987,1

1.118042,0.665039,1.057983,-26.416016,-167.158203,146.820679,1

0.941162,0.182129,0.782471,-110.400391,-247.907715,105.499878,1

0.723877,0.113525,0.905029,-61.877441,-265.119629,53.619995,1

0.984375,-0.147949,0.573975,-139.208984,-329.633789,-42.510376,1

1.177734,-0.250610,0.544678,-70.483398,-345.136719,-87.249146,1

1.431274,-0.727173,1.338501,57.263184,-306.989746,-44.585571,1

1.987305,-0.191772,1.827881,-1.879883,-410.932617,38.239136,1

3.085449,1.501343,3.340698,325.512695,-294.355469,41.779175,1

2.486450,1.503418,2.373413,45.422363,-209.577637,58.441772,0

1.537842,1.298584,2.816895,105.053711,-53.022461,-4.058228,0

0.376709,0.528198,1.391113,15.759277,118.852539,7.355347,0

0.393799,0.158447,0.511108,-4.809570,174.943848,-6.865845,0

0.511719,-0.023560,0.208130,4.406738,170.488281,-1.921997,0

0.874268,0.050415,0.135620,42.248535,125.688477,3.204956,0

1.308838,0.259277,0.486938,65.563965,71.000977,-9.490356,0

1.110474,0.230957,0.392578,32.604980,79.667969,0.519409,0

0.794067,0.128174,0.393555,-22.143555,4.716797,18.036499,0

0.474365,0.210693,0.334717,-15.979004,6.059570,35.187378,0

0.504639,0.222778,0.323975,-8.044434,-7.429199,23.102417,0

0.638550,0.406372,0.446045,-11.218262,-40.266113,32.135620,0

0.760254,0.309937,0.576782,-12.622070,-80.000000,-21.209106,0

0.754883,0.378296,0.739868,16.064453,-69.685059,14.618530,0

0.686035,0.456787,0.701172,7.641602,-75.544434,2.533569,0

0.614136,0.757935,0.784912,12.524414,-66.938477,-5.645142,0

0.721924,0.691162,0.800415,23.815918,-77.009277,-38.176880,0

0.705933,0.728149,0.911621,27.844238,-43.012695,-36.406860,0

0.752075,0.390381,0.680420,-26.721191,-36.176758,-63.628540,0

0.533447,0.268311,0.674072,-28.796387,-2.668457,-32.866821,0

0.252930,0.155762,0.403442,-61.938477,42.009277,-24.138794,1

0.636353,0.828125,1.028931,-66.577148,4.045410,-40.007935,1

1.010132,1.768188,2.362183,-26.843262,62.883301,-88.469849,1

2.154053,1.611938,2.322754,-88.610840,194.719238,-71.257935,1

1.991699,1.399170,2.422119,-18.054199,255.327148,-106.047974,1

1.307251,0.639526,1.568115,-62.670898,286.455078,-99.089966,1

0.958252,0.030762,0.773315,-50.036621,303.666992,-82.488403,1

1.106689,-0.058594,0.519531,-22.021484,346.269531,-94.573364,1

1.198608,0.325806,0.590454,6.237793,375.505371,-110.381470,1

1.071411,0.538208,0.476562,-41.064453,347.856445,-168.120728,1

0.996460,0.485107,0.048462,-6.701660,323.015137,-138.884888,1

0.776611,0.331543,-1.143433,39.807129,208.757324,-230.620728,1

0.870850,-0.806030,-2.202759,3.491211,60.502930,-95.488892,1

0.283447,-0.965332,-2.654907,-3.771973,-105.085449,53.009644,1

0.129517,-0.220337,-2.244751,40.051270,-233.137207,158.722534,1

1.272949,1.052124,-0.451416,25.952148,-503.461914,149.567261,1

1.985840,1.134399,0.986206,123.608398,-460.432129,-3.264771,1

1.632812,0.719849,1.444946,176.953125,-355.268555,23.651733,1

1.560303,0.083984,1.618530,138.073730,-340.620117,41.840210,1

1.107544,0.039551,1.209717,147.167969,-220.991211,39.215698,1

0.843994,-0.048340,1.249023,79.479980,-219.282227,100.494995,1

1.979004,0.620361,1.427979,36.938477,-275.129395,147.186890,1

2.401367,1.373901,2.102539,108.532715,-146.223145,140.106812,0

1.776245,1.386841,2.460571,88.879395,-113.020020,63.873901,0

0.696289,1.214600,1.850098,90.222168,-46.186523,102.814331,0

0.047119,0.775024,1.202881,3.918457,82.536621,-45.134888,0

0.432373,0.063843,0.596191,-2.612305,98.833008,-96.770630,0

0.742188,0.082886,0.350952,-6.701660,128.435059,-42.144165,0

1.046021,0.282959,0.251343,12.646484,118.120117,-19.744263,0

1.520264,0.546875,0.312500,31.445312,79.851074,-24.016724,0

0.809692,0.189087,0.437378,23.449707,18.937988,12.726440,0

0.586426,0.306274,0.397461,-10.119629,56.718750,32.440796,0

0.616577,0.276245,0.178345,-12.255859,46.647949,7.233276,0

0.726685,0.327515,0.320923,14.538574,-23.115234,22.980347,0

0.554688,0.426636,0.492188,15.026855,-46.857910,27.680054,0

0.672729,0.479370,0.689331,37.731934,-39.777832,6.317749,0

0.702271,0.524414,0.688721,21.374512,-37.092285,18.219604,0

0.685913,0.491089,0.638062,20.214844,-33.002930,12.909546,0

0.636230,0.516968,0.578857,20.764160,-26.655273,17.670288,0

0.691772,0.510376,0.542480,21.679688,-33.979492,0.397339,0

0.770996,0.521851,0.580688,27.783203,-34.040527,-1.433716,0

0.815674,0.449585,0.591187,27.111816,-24.824219,-2.837524,0

0.800903,0.472046,0.581909,26.257324,-5.964355,3.082886,0

0.771851,0.470825,0.531128,12.646484,-4.255371,-4.363403,0

0.648804,0.354980,0.525757,6.726074,3.862305,5.646362,0

0.480835,0.346069,0.473267,-5.175781,25.529785,-13.152466,0

0.552002,0.297607,0.340942,-26.599121,20.219727,9.308472,0

0.376831,0.794434,0.429688,13.256836,37.797852,4.059448,1

0.791382,0.911621,1.055664,-31.665039,-11.274414,-68.633423,1

1.018677,1.813965,2.012085,-27.087402,73.381348,-88.652954,1

1.355469,1.892578,2.935181,-55.285645,176.774902,-51.543579,1

0.610596,1.839355,2.590210,-38.928223,234.392090,-90.239868,1

0.385010,1.453735,2.039551,-52.600098,221.452637,-134.490356,1

0.802124,0.706543,1.233032,-31.909180,253.251953,-128.753052,1

1.428345,0.409546,0.968506,20.947266,272.111816,-137.786255,1

1.609375,0.424805,1.257690,-37.036133,210.588379,-153.960571,1

1.751465,0.243408,1.080078,-8.837891,257.890625,-126.311646,1

1.551392,0.696777,1.156860,18.750000,271.074219,-175.811157,1

1.368408,0.536743,0.722534,-8.715820,229.570312,-202.422485,1

1.024902,0.271484,-0.943848,11.242676,273.637695,-213.897095,1

0.995850,-2.132202,-3.774780,-143.664551,65.202637,-192.778931,1

0.893799,-2.324707,-3.997559,-30.444336,31.145020,33.051147,1

0.913452,-0.094360,-2.913818,12.402344,-127.058105,209.808960,1

1.311401,1.060303,0.043457,52.197266,-182.172852,218.720093,1

0.970459,1.182983,1.409668,-32.092285,-199.873047,198.517456,1

0.920532,0.424805,1.207031,-115.954590,-277.692871,111.054077,1

1.243164,-0.048950,0.716675,-71.337891,-350.812988,45.197144,1

1.340698,0.122314,1.283081,47.314453,-355.878906,93.231812,1

1.309082,0.016357,1.605957,-2.795410,-391.401367,35.980835,1

1.374756,0.305908,1.896484,8.984375,-301.618652,174.164429,1

2.137695,0.734619,2.613403,63.488770,-394.025879,98.297729,1

2.566284,2.585083,3.984253,263.439941,-288.923340,205.780640,0

1.480835,1.034058,2.864258,19.360352,-90.742188,74.494019,0

0.670288,0.871094,1.477539,62.573242,98.833008,122.528687,0

-0.002197,0.296387,-0.016235,102.795410,151.689453,50.385132,0

0.429321,0.395508,0.401001,91.503906,77.287598,18.280640,0

0.873047,0.382812,0.361816,54.943848,74.907227,-41.961060,0

1.060669,0.318481,0.448120,4.650879,17.900391,-51.543579,0

0.964478,0.253906,0.533325,-40.942383,-13.715820,-44.829712,0

0.864990,0.184937,0.414429,-30.261230,13.505859,-30.547485,0

0.755371,0.161499,0.308105,7.214355,9.538574,-5.034790,0

0.635132,0.407837,0.463013,-0.720215,-17.744141,26.093140,0

0.632568,0.362183,0.495117,10.083008,-32.148438,3.632202,0

0.775513,0.447388,0.716797,13.928223,-28.547363,14.923706,0

0.683594,0.543091,0.716553,-0.476074,-22.810059,2.350464,0

0.729248,0.439941,0.613403,-7.678223,-14.204102,-2.166138,0

0.634399,0.539062,0.673096,2.941895,-9.626465,-7.598267,0

0.781250,0.427246,0.625488,-12.255859,-6.391602,-16.570435,0

0.728638,0.418091,0.578003,7.397461,8.989258,-2.776489,0

0.717529,0.342285,0.493530,-6.884766,-2.058105,-0.701294,0

0.699463,0.304321,0.394897,20.825195,5.083008,-6.804810,0

0.796997,0.312378,0.391724,17.712402,-17.988281,-2.593384,0

0.499390,0.253418,0.455566,26.562500,-12.739258,3.143921,0

0.366943,0.194946,0.305420,-27.941895,0.200195,-11.992798,0

0.588135,0.181152,0.231445,-13.171387,-5.354004,-9.734497,1

0.624634,1.270142,0.801270,-50.097656,-5.537109,-41.289673,1

0.896362,2.105347,1.974365,-75.183105,-37.519531,-85.967407,1

1.443848,2.573242,2.762329,-75.488281,68.315430,-106.963501,1

1.312744,1.983276,2.341064,-53.149414,117.937012,-155.425415,1

1.378174,1.004272,1.770752,-106.066895,175.554199,-151.580200,1

1.183960,0.357666,1.234619,-41.125488,250.139160,-137.053833,1

1.531860,-0.112183,0.848999,-82.507324,285.295410,-95.733032,1

1.519653,-0.147339,1.007080,59.582520,317.399902,-96.160278,1

1.323486,0.073486,0.990479,-13.049316,305.925293,-106.658325,1

1.470093,0.252686,1.033936,11.059570,300.004883,-163.543091,1

1.451660,0.370483,0.617676,-18.603516,296.159668,-178.374634,1

0.529297,0.136475,-1.146729,2.453613,282.182617,-177.214966,1

0.316772,-1.630005,-3.997559,-55.529785,147.722168,-128.753052,1

0.757446,-1.391968,-3.997559,19.360352,-133.649902,150.543823,1

1.582031,0.724976,-1.106689,15.881348,-318.830566,192.108765,1

2.031372,1.071655,1.047485,0.439453,-291.975098,164.093628,1

1.722168,0.549683,1.396484,36.694336,-231.428223,149.078979,1

1.471558,0.099854,0.940674,-109.301758,-378.095703,82.855835,1

1.758179,-0.132202,1.155518,4.956055,-353.193359,62.103882,1

1.888062,-0.450073,1.117188,-43.383789,-408.613281,12.848511,1

1.477417,-0.372192,1.697998,72.705078,-328.291016,102.326050,1

2.077515,0.583130,2.247559,33.825684,-292.646484,132.172241,0

2.133057,1.263672,2.834595,70.935059,-239.851074,74.066772,0

3.053467,2.139160,3.123535,163.342285,-176.923828,13.703003,0

1.200928,1.990356,2.732422,27.661133,-14.143066,25.543823,0

0.840332,0.395142,0.757812,-48.571777,113.603516,-73.455200,0

0.419800,0.129883,0.656006,-0.048828,129.045410,-40.007935,0

0.517334,0.001099,0.363525,-53.027344,140.947266,-39.763794,0

0.832642,-0.009521,0.399536,14.965820,155.168457,-44.341431,0

1.142090,0.093140,0.246826,-14.758301,145.524902,12.360229,0

1.051514,0.177124,0.235352,25.036621,75.212402,6.867065,0

0.975464,0.184082,0.407227,20.153809,22.355957,24.017944,0

0.595093,0.121094,0.382324,9.350586,-1.325684,52.033081,0

0.517944,0.149902,0.442017,7.885742,-1.508789,63.385620,0

0.534668,0.346680,0.380981,8.068848,-7.246094,54.840698,0

0.803101,0.368286,0.559082,14.599609,-48.322754,33.844604,0

0.769897,0.279907,0.826904,14.233398,-77.985840,62.592163,0

0.935669,0.249268,0.960815,36.938477,-37.336426,58.807983,0

0.864624,0.435669,1.047852,76.550293,-27.265625,112.274780,0

0.776001,0.897583,1.346069,160.107422,78.386230,119.232788,0

0.270630,1.361450,1.043579,85.461426,190.996094,117.584839,0

0.206177,1.075073,0.682373,45.117188,143.754883,-0.823364,0

0.229004,0.792603,0.489746,-6.518555,65.080566,-41.045532,0

0.213013,0.626099,0.431641,-27.453613,31.145020,-90.178833,0

0.339844,0.302979,0.365356,-37.524414,-34.833984,-139.190063,0

0.530029,0.228882,0.440552,-24.645996,-79.145508,-176.909790,0

0.794922,0.188110,0.489990,-53.271484,-124.677734,-152.068481,0

1.017578,0.027222,0.774780,-132.739258,-114.606934,-126.006470,0

0.803711,0.213989,0.675293,-45.275879,-88.117676,-54.412231,0

0.365723,0.381714,0.845581,-73.901367,-88.850098,-67.168579,0

0.685547,0.123779,1.425903,-77.685547,-102.033691,-54.534302,0

0.771973,-0.020874,1.531982,-42.468262,-42.768555,-40.068970,0

1.042969,-0.149414,1.697754,-44.848633,2.397461,-7.415161,0

1.729004,-0.563599,1.387817,-2.795410,171.770020,50.385132,0

1.923828,-0.717041,1.115356,126.599121,354.265137,130.036011,0

1.479370,-0.050537,0.804077,277.294922,597.551270,189.423218,0

1.538818,0.492920,0.260498,72.521973,604.753418,190.888062,0

1.490356,0.337036,-0.519897,50.671387,591.813965,285.858765,0

1.063110,0.545898,-0.483887,60.437012,384.843750,318.207397,0

1.277710,1.011963,-0.465698,-52.600098,301.286621,353.485718,0

0.619141,1.518433,-0.368286,-176.501465,174.333496,194.794312,0

0.869385,1.864746,-0.195190,-482.165527,134.965820,-79.741821,0

0.441040,1.744751,-0.222168,-565.905762,137.834473,-363.311157,0

1.036865,0.857910,0.576050,-352.648926,76.433105,-581.084595,0

1.628296,0.509644,0.414673,-291.796875,73.198242,-643.828735,0

1.796387,0.378296,0.448242,-220.751953,52.446289,-571.990356,0

1.504639,0.547119,-0.190552,-142.504883,-46.369629,-604.766235,0

1.493896,-0.665649,-0.129517,207.287598,-158.552246,-432.280884,0

1.278809,0.456421,1.239990,162.792969,-87.141113,-497.771606,0

1.270874,1.510986,0.519653,260.876465,-77.619629,-313.262329,0

0.501587,1.414429,0.812500,48.901367,179.155273,-226.592407,0

0.126221,1.309814,0.674927,42.248535,83.391113,-186.004028,0

0.304565,1.351685,0.717651,66.052246,302.324219,-209.685669,0

-0.139648,0.224487,0.644043,3.125000,389.177246,-96.709595,0

0.539307,0.566406,0.008057,-89.587402,405.534668,51.605835,0

0.864868,0.866089,-0.760498,220.654297,409.074707,170.807495,0

0.963989,0.731689,-0.864868,78.259277,389.543457,148.163452,0

0.564331,0.655273,-0.562378,168.896484,313.249512,242.157593,0

1.392334,0.364258,0.462280,-16.772461,256.547852,88.226929,0

1.186035,0.942505,0.085693,-285.632324,243.913574,79.010620,0

1.229248,0.708618,0.377197,-375.537109,241.228027,-31.279907,0

0.808838,0.607910,0.862915,-289.538574,236.955566,-121.734009,0

0.887085,-0.371582,0.496094,-262.988281,244.523926,-68.389282,0

0.255859,0.270996,1.085693,-197.375488,256.547852,-100.921021,0

0.274658,-0.075073,0.617310,-175.219727,298.723145,-63.994751,0

0.111816,0.078247,0.768921,-154.589844,298.479004,-196.135864,0

0.601807,-0.969849,0.279907,-104.785156,196.855469,-207.427368,0

-0.317749,-0.532227,0.308960,158.093262,-12.678223,-189.849243,0

1.935059,-2.425293,0.815430,460.583496,-85.004883,197.723999,0

0.570068,0.404175,0.501465,433.178711,136.125488,618.744507,0

0.694702,0.879395,0.545532,382.824707,163.164062,511.566772,0

0.724487,1.090576,0.755981,275.769043,259.721680,433.746948,0

0.351929,1.207886,0.197388,124.279785,286.394043,270.783081,0

0.379028,0.882690,0.036743,207.104492,195.695801,161.041870,0

0.168213,1.093628,-0.301270,154.736328,97.978516,72.296753,0

0.267456,0.954346,-0.043091,139.965820,26.628418,6.439819,0

0.380981,0.632202,0.171631,47.253418,-11.762695,-56.243286,0

0.649780,1.026733,0.017578,-103.869629,-22.993164,-66.680298,0

0.607544,1.471924,-0.537964,-246.203613,-110.639648,-150.359497,0

0.806274,1.243896,-0.186890,-286.669922,-238.752441,-364.104614,0

1.084351,1.032471,-0.261108,-324.572754,-260.053711,-576.751099,0

1.437378,0.357788,0.076050,-296.496582,-246.748047,-688.018188,0

1.931274,-0.215454,0.107544,-163.867188,-228.986816,-589.019165,0

2.015625,-0.463501,1.067017,121.533203,-150.983887,-411.345825,0

1.840820,-0.399536,1.020020,-79.394531,-148.908691,-255.401001,0

1.421265,-0.187500,1.000610,61.108398,-68.525391,-193.023071,0

1.513672,0.086426,1.462158,65.258789,4.533691,-74.431763,0

1.598022,-0.218384,1.225464,38.098145,104.814453,79.010620,0

1.702759,-0.231323,0.828979,42.736816,300.554199,219.513550,0

1.811035,0.007935,0.603149,130.871582,351.335449,381.073608,0

1.521118,0.550781,0.281738,217.297363,441.240234,393.890991,0

1.253784,0.543213,0.161011,132.153320,386.186523,370.514526,0

1.048096,0.733765,-0.108765,261.059570,393.144531,333.588257,0

0.816162,0.877319,-0.191040,234.631348,357.927246,265.106812,0

0.594727,1.048828,-0.426392,127.575684,249.895020,161.286011,0

0.681274,1.125366,-0.515747,132.519531,184.221191,101.776733,0

0.829224,1.346924,-0.761841,25.585938,74.357910,-3.142700,0

0.949585,0.972656,-0.701294,-87.023926,-59.309082,-57.525024,0

0.849976,1.177612,-0.697632,-147.265625,-189.741211,-147.063599,0

1.035645,0.800171,-0.253174,-194.995117,-302.839355,-247.283325,0

1.362793,0.703125,0.061035,-223.559570,-353.559570,-390.532837,0

1.329346,0.267944,0.176025,-261.035156,-323.530273,-472.808228,0

1.528687,-0.160889,0.780151,-112.658691,-176.801758,-491.851196,0

0.825073,0.119995,0.207520,-247.180176,-325.422363,-439.116821,0

2.007202,-0.775879,1.101440,14.477539,-163.801270,-405.242310,0

1.045288,-0.498535,1.067383,30.102539,-179.975586,-213.897095,0

1.025635,-0.411255,2.042358,154.980469,-43.500977,-130.584106,0

0.790039,-0.286255,0.932007,-67.065430,70.817871,-45.440063,0

0.678467,-0.269165,1.039917,58.544922,69.597168,63.568726,0

0.633301,-0.266113,0.774536,-43.505859,93.339844,170.502319,0

0.880371,-0.145020,0.817627,136.730957,153.703613,289.337769,0

0.540405,0.683228,0.563599,-9.143066,256.486816,283.722534,0

0.279297,0.267822,0.652344,87.048340,102.983398,290.253296,0

0.255005,0.834229,0.693481,-3.100586,87.968750,243.500366,0

-0.143921,0.678345,0.737305,62.084961,26.872559,170.685425,0

-0.013916,0.653687,0.784790,89.794922,-3.034668,111.115112,0

-0.063110,0.732178,0.843628,89.062500,-7.612305,48.737183,0

0.149658,0.347046,0.873779,-48.937988,-5.598145,9.369507,0

0.126465,0.316284,1.041138,50.976562,9.172363,-23.711548,0

0.030518,0.456055,0.982178,-50.158691,-36.604004,0.031128,0

0.125610,0.496948,1.445557,-56.933594,-33.613281,-14.251099,0

-0.035156,0.422241,0.853271,17.041016,17.473145,-7.415161,0

0.092041,0.521973,0.881836,17.529297,0.749512,-17.546997,0

0.012939,0.488281,0.979370,6.726074,21.867676,-12.542114,0

-0.003296,0.225342,0.764771,-130.847168,-30.256348,32.807007,0

0.201050,0.502075,1.005981,102.429199,25.895996,41.901245,0

0.088745,0.760864,1.015259,-30.444336,5.388184,1.740112,0

0.042480,0.215088,0.906006,-43.444824,0.810547,-7.659302,0

-0.054199,0.346313,0.918213,24.121094,7.036133,12.421265,0

0.077026,0.258545,0.846924,115.002441,2.885742,8.026733,0

-0.012207,0.265137,0.868286,-96.789551,17.534180,8.759155,0

-0.012695,0.514771,0.956909,-154.284668,0.139160,-17.302856,0

0.026611,0.283203,0.946289,-19.458008,-0.776367,-2.227173,0

0.086182,0.297363,0.954224,-32.336426,6.242676,20.599976,0

-0.002075,0.316040,0.964478,-30.993652,2.763672,8.087769,0

0.033813,0.235962,0.947632,-7.250977,-0.288086,-0.029907,0

0.026123,0.203125,0.966919,-3.771973,0.200195,0.031128,0

0.030029,0.213745,0.977905,-3.222656,0.566406,2.045288,0

